name,site,category,phone,city,location_link
MFP ADVERTISING AGENCY,http://www.mfp-dz.com/,Agence de publicité,+213 552 40 41 81,Kouba,"https://www.google.com/maps/place/MFP+ADVERTISING+AGENCY/@36.725231199999996,3.0909427,14z/data=!4m8!1m2!2m1!1sMFP+ADVERTISING+AGENCY!3m4!1s0x128fad58c05ec971:0xc166390de19ab648!8m2!3d36.725231199999996!4d3.0909427"
Noursine Advertising,,Agence de marketing,+213 560 22 06 85,Kouba,"https://www.google.com/maps/place/Noursine+Advertising/@36.7193324,3.0779498,14z/data=!4m8!1m2!2m1!1sNoursine+Advertising!3m4!1s0x128fad0f765e08d9:0xfb46f640af328549!8m2!3d36.7193324!4d3.0779498"
Média stratégie,,Administration,+213 555 07 43 00,Hydra,"https://www.google.com/maps/place/M%C3%A9dia+strat%C3%A9gie/@36.7508298,3.0211544,14z/data=!4m8!1m2!2m1!1sM%C3%A9dia+strat%C3%A9gie!3m4!1s0x128fadca9341932d:0x15316d731910f810!8m2!3d36.7508298!4d3.0211544"
MS Consulting - M'HARI Souheil Architecte,https://www.facebook.com/ms.consulting.algerie/,مهندس معماري,+213 555 15 77 56,El Achour,"https://www.google.com/maps/place/MS+Consulting+-+M%27HARI+Souheil+Architecte/@36.7469052,3.0008325,14z/data=!4m8!1m2!2m1!1sMS+Consulting+-+M%27HARI+Souheil+Architecte!3m4!1s0x128fb11855a0e0db:0x116d0819df1f9cb1!8m2!3d36.7469052!4d3.0008325"
MB Consulting,,خدمة تطوير أعمال,+213 792 59 99 92,Birkhadem,"https://www.google.com/maps/place/MB+Consulting/@36.716350899999995,3.0426374,14z/data=!4m8!1m2!2m1!1sMB+Consulting!3m4!1s0x128fadb955555555:0x13791f3e7a89c534!8m2!3d36.716350899999995!4d3.0426374"
NBboost,,Service de marketing Internet,+213 540 76 97 67,Hussein Dey,"https://www.google.com/maps/place/NBboost/@36.7424047,3.0982873,14z/data=!4m8!1m2!2m1!1sNBboost!3m4!1s0x128e4d28f8b03d3b:0xc9bd41cd51b095f9!8m2!3d36.7424047!4d3.0982873"
Octopus Consulting Digital Growth Agency,https://www.octopus-consulting.com/,Agence de marketing,+213 672 60 66 39,Blida,"https://www.google.com/maps/place/Octopus+Consulting+Digital+Growth+Agency/@36.4829048,2.8084702999999998,14z/data=!4m8!1m2!2m1!1sOctopus+Consulting+Digital+Growth+Agency!3m4!1s0x128f0dde61df1af3:0xb7fbfe86f236ee81!8m2!3d36.4829048!4d2.8084702999999998"
JMT developer & marketing,,Agence de publicité,+213 556 32 00 40,Hussein Dey,"https://www.google.com/maps/place/JMT+developer+%26+marketing/@36.7423072,3.0987062,14z/data=!4m8!1m2!2m1!1sJMT+developer+%26+marketing!3m4!1s0x128e4dd4bfe8b8ed:0x96e3316d171cef72!8m2!3d36.7423072!4d3.0987062"
The Agency,http://www.theagency-dz.com/,Siège social,+213 559 54 75 06,Bir Mourad Raïs,"https://www.google.com/maps/place/The+Agency/@36.732731,3.0380471,14z/data=!4m8!1m2!2m1!1sThe+Agency!3m4!1s0x128fad564b85144f:0xc3ddc9e99485b5c1!8m2!3d36.732731!4d3.0380471"
BH Advisory (ex Bravehill),http://www.bravehill-dz.com/,Consultant,+213 561 97 56 88,Ouled Fayet,"https://www.google.com/maps/place/BH+Advisory+%28ex+Bravehill%29/@36.7295502,2.9425698,14z/data=!4m8!1m2!2m1!1sBH+Advisory+%28ex+Bravehill%29!3m4!1s0x128fb1d49de1e721:0x185c6277888c0721!8m2!3d36.7295502!4d2.9425698"
Sarl Ultimate Market Technology,,وكالة تسويق,+213 661 48 57 83,Rahmania,"https://www.google.com/maps/place/Sarl+Ultimate+Market+Technology/@36.6789176,2.8987505,14z/data=!4m8!1m2!2m1!1sSarl+Ultimate+Market+Technology!3m4!1s0x128fa5ed3bee852b:0xc767482dbd9e94a6!8m2!3d36.6789176!4d2.8987505"
Boost Your Business,,Service de marketing Internet,+213 698 46 11 10,Blida,"https://www.google.com/maps/place/Boost+Your+Business/@36.4737844,2.8201225,14z/data=!4m8!1m2!2m1!1sBoost+Your+Business!3m4!1s0x128f0d8a89cf8ff5:0xf329f2e3c71a7bfb!8m2!3d36.4737844!4d2.8201225"
Nextstart Agency,,Advertising agency,+213 23 05 88 94,Bouzareah,"https://www.google.com/maps/place/Nextstart+Agency/@36.7735267,3.0193689,14z/data=!4m8!1m2!2m1!1sNextstart+Agency!3m4!1s0x128fb3aa35af9a25:0x1ecb606be1b3cec7!8m2!3d36.7735267!4d3.0193689"
FUTURE CLIM ALGERIE,http://www.future-clim.dz/,Entrepreneur spécialisé dans les systèmes de CVC,+213 770 54 91 03,El Madania,"https://www.google.com/maps/place/FUTURE+CLIM+ALGERIE/@36.7421176,3.0636791999999997,14z/data=!4m8!1m2!2m1!1sFUTURE+CLIM+ALGERIE!3m4!1s0x128fad7df2604931:0x9ac12df8b831834b!8m2!3d36.7421176!4d3.0636791999999997"
JUYAPUB,,Agence de publicité,+213 775 17 07 99,Boumerdes,"https://www.google.com/maps/place/JUYAPUB/@36.7571386,3.454894,14z/data=!4m8!1m2!2m1!1sJUYAPUB!3m4!1s0x128e685e9db64d2b:0x50b909a5f8fbf236!8m2!3d36.7571386!4d3.454894"
SARL STRATEGIC STUDY AND CONSULTING,http://sarlssc.net/,Siège social,+213 770 10 13 86,Ouled Moussa,"https://www.google.com/maps/place/SARL+STRATEGIC+STUDY+AND+CONSULTING/@36.6873238,3.3695142999999996,14z/data=!4m8!1m2!2m1!1sSARL+STRATEGIC+STUDY+AND+CONSULTING!3m4!1s0x128e5dfc424f6c2d:0x7aa71ec48fcdf630!8m2!3d36.6873238!4d3.3695142999999996"
Mode Digital Agency,,Entreprise de logiciels,+213 556 15 30 11,Birkhadem,"https://www.google.com/maps/place/Mode+Digital+Agency/@36.7155348,3.0437691,14z/data=!4m8!1m2!2m1!1sMode+Digital+Agency!3m4!1s0x128fad25c32b9d09:0x44183a212857738!8m2!3d36.7155348!4d3.0437691"
MAGIC Concept,,Agence de publicité,+213 21 54 32 13,Bir Mourad Raïs,"https://www.google.com/maps/place/MAGIC+Concept/@36.7349278,3.0535495999999998,14z/data=!4m8!1m2!2m1!1sMAGIC+Concept!3m4!1s0x128fad839dde886d:0x9b6961dd87219953!8m2!3d36.7349278!4d3.0535495999999998"
Eurl THE C CONCEPT,https://www.thecconcept.com/,Agence de publicité,+213 20 13 66 16,Birkhadem,"https://www.google.com/maps/place/Eurl+THE+C+CONCEPT/@36.7327801,3.0383676,14z/data=!4m8!1m2!2m1!1sEurl+THE+C+CONCEPT!3m4!1s0x128fadae9ce5ae8b:0xa9df24592407ab76!8m2!3d36.7327801!4d3.0383676"
conseil en communication et design graphique,,Agence de design,+213 664 28 85 76,Birkhadem,"https://www.google.com/maps/place/conseil+en+communication+et+design+graphique/@36.7273156,3.0363998,14z/data=!4m8!1m2!2m1!1sconseil+en+communication+et+design+graphique!3m4!1s0x128fad93a71a3ea1:0x4d43fdf97376c164!8m2!3d36.7273156!4d3.0363998"
Digitalco,,Centre de formation,+213 656 60 50 66,Kouba,"https://www.google.com/maps/place/Digitalco/@36.722935799999995,3.0755431,14z/data=!4m8!1m2!2m1!1sDigitalco!3m4!1s0x128fadfa13108c7f:0x9a4b3569207c64b7!8m2!3d36.722935799999995!4d3.0755431"
Signature consulting,,Agence de publicité,+213 556 01 22 23,Bir El Djir,"https://www.google.com/maps/place/Signature+consulting/@35.7056993,-0.5557554,14z/data=!4m8!1m2!2m1!1sSignature+consulting!3m4!1s0xd7e63b447213403:0x78803d5d58af480a!8m2!3d35.7056993!4d-0.5557554"
SUCCES PUB,,Agence de publicité,+213 799 30 99 38,Bologhine,"https://www.google.com/maps/place/SUCCES+PUB/@36.8007111,3.0493308,14z/data=!4m8!1m2!2m1!1sSUCCES+PUB!3m4!1s0x128fb361f9cb7917:0x1c12c0efd4896492!8m2!3d36.8007111!4d3.0493308"
GBM Consulting,,Entreprise de logiciels,+213 770 37 02 52,Draria,"https://www.google.com/maps/place/GBM+Consulting/@36.7157658,2.9947882,14z/data=!4m8!1m2!2m1!1sGBM+Consulting!3m4!1s0x128faf2e6e80a771:0x52c67b7300624bfa!8m2!3d36.7157658!4d2.9947882"
Web Rocket,https://web-rocket.dz/,Siège social,+213 799 08 71 24,El Biar,"https://www.google.com/maps/place/Web+Rocket/@36.758376299999995,3.0401404999999997,14z/data=!4m8!1m2!2m1!1sWeb+Rocket!3m4!1s0x128fb31403fa9c61:0xc978567ffc88c03d!8m2!3d36.758376299999995!4d3.0401404999999997"
Design Plus,,Agence de publicité,+213 551 95 88 77,Bordj El Kiffan,"https://www.google.com/maps/place/Design+Plus/@36.7428591,3.1934898,14z/data=!4m8!1m2!2m1!1sDesign+Plus!3m4!1s0x128e4f4a4849f12b:0xf8f03720fd6244b4!8m2!3d36.7428591!4d3.1934898"
AJCAM CONSULTING,,مستشار إدارة أعمال,+213 542 64 85 71,El Biar,"https://www.google.com/maps/place/AJCAM+CONSULTING/@36.7702052,3.0351418,14z/data=!4m8!1m2!2m1!1sAJCAM+CONSULTING!3m4!1s0x128fb23f2ab9c0e1:0x24bac92f9e8143df!8m2!3d36.7702052!4d3.0351418"
IDARATI COMPANY - إدارتي كومباني,,Business administration service,+213 773 34 58 16,Bordj El Kiffan,"https://www.google.com/maps/place/IDARATI+COMPANY+-+%D8%A5%D8%AF%D8%A7%D8%B1%D8%AA%D9%8A+%D9%83%D9%88%D9%85%D8%A8%D8%A7%D9%86%D9%8A/@36.7426652,3.1797196999999997,14z/data=!4m8!1m2!2m1!1sIDARATI+COMPANY+-+%D8%A5%D8%AF%D8%A7%D8%B1%D8%AA%D9%8A+%D9%83%D9%88%D9%85%D8%A8%D8%A7%D9%86%D9%8A!3m4!1s0x128e4ff89cba3a3f:0xa0f960eeda89f8ca!8m2!3d36.7426652!4d3.1797196999999997"
Vector Creative,,Magasin de timbres,+213 555 28 56 61,Dar El Beïda,"https://www.google.com/maps/place/Vector+Creative/@36.717588,3.2380446,14z/data=!4m8!1m2!2m1!1sVector+Creative!3m4!1s0x128e50228dd7157b:0x2a9e9c0840b3c67e!8m2!3d36.717588!4d3.2380446"
TM AGENCY,http://www.tmagency-dz.com/,Siège social,+213 20 33 54 91,El Achour,"https://www.google.com/maps/place/TM+AGENCY/@36.745014999999995,2.997995,14z/data=!4m8!1m2!2m1!1sTM+AGENCY!3m4!1s0x128fb1e01a555555:0xf7bf74eaf8f5a32c!8m2!3d36.745014999999995!4d2.997995"
El BASMA,,Promotional products supplier,+213 542 44 62 61,Kouba,"https://www.google.com/maps/place/El+BASMA/@36.7196425,3.0927465,14z/data=!4m8!1m2!2m1!1sEl+BASMA!3m4!1s0x128fadb171b52b85:0xa1cddfa38671c79c!8m2!3d36.7196425!4d3.0927465"
Gestion de la Promotion médicale et des produits,,باحث في السوق,+213 554 86 48 49,Hussein Dey,"https://www.google.com/maps/place/Gestion+de+la+Promotion+m%C3%A9dicale+et+des+produits/@36.7364624,3.0978812,14z/data=!4m8!1m2!2m1!1sGestion+de+la+Promotion+m%C3%A9dicale+et+des+produits!3m4!1s0x128e52ab5513db3b:0x36dbc916aea6f7ae!8m2!3d36.7364624!4d3.0978812"
Elbiar Tours,https://l.instagram.com/?u=https://el-biar-travel.business.site/,Agence de voyages,+213 555 17 18 96,Bachdjerrah,"https://www.google.com/maps/place/Elbiar+Tours/@36.7188264,3.1098586999999998,14z/data=!4m8!1m2!2m1!1sElbiar+Tours!3m4!1s0x128e530bdb66e6cf:0x29cc81027c785ef7!8m2!3d36.7188264!4d3.1098586999999998"
Mediterranean Business,,Siège social,+213 770 34 47 07,Mohammadia,"https://www.google.com/maps/place/Mediterranean+Business/@36.7350536,3.1750233999999997,14z/data=!4m8!1m2!2m1!1sMediterranean+Business!3m4!1s0x128e5311a341983b:0x6317beb4b874529a!8m2!3d36.7350536!4d3.1750233999999997"
Comptable H.Mohamed,https://www.instagram.com/accoutingdz/,Service de comptabilité,+213 556 35 36 27,,"https://www.google.com/maps/place/Comptable+H.Mohamed/@28.094873399999997,1.6656943,14z/data=!4m8!1m2!2m1!1sComptable+H.Mohamed!3m4!1s0x62f193f3406e6901:0x9f77dc75eafe1f29!8m2!3d28.094873399999997!4d1.6656943"
FMF - Consultant IT,https://fodil-digit.com/,Consultant informatique,+213 664 98 85 89,,"https://www.google.com/maps/place/FMF+-+Consultant+IT/@36.2427984,2.3898595,14z/data=!4m8!1m2!2m1!1sFMF+-+Consultant+IT!3m4!1s0x4d5782f56f8cb27d:0x6cc5b3425f44c909!8m2!3d36.2427984!4d2.3898595"
Fares Nabil Services,,Agence de marketing,+213 675 77 55 79,Hydra,"https://www.google.com/maps/place/Fares+Nabil+Services/@36.746958,3.0294268,14z/data=!4m8!1m2!2m1!1sFares+Nabil+Services!3m4!1s0x128fb3b5cec11319:0x7f69417a4ecc79b5!8m2!3d36.746958!4d3.0294268"
Ets Smart marches,http://www.smartmarches.com/,Agence de publicité,+213 23 07 34 31,Chéraga,"https://www.google.com/maps/place/Ets+Smart+marches/@36.7657625,2.9511094,14z/data=!4m8!1m2!2m1!1sEts+Smart+marches!3m4!1s0x128fb193518add9d:0xc728fb36005ef446!8m2!3d36.7657625!4d2.9511094"
Business Mentorship Zone,,Consultant,+213 770 89 20 46,Zeralda,"https://www.google.com/maps/place/Business+Mentorship+Zone/@36.7152044,2.8371117999999997,14z/data=!4m8!1m2!2m1!1sBusiness+Mentorship+Zone!3m4!1s0x128fa38e2174674d:0xe3599dcdd8572c47!8m2!3d36.7152044!4d2.8371117999999997"
Mavros,,Marketing agency,+213 670 02 72 97,Chéraga,"https://www.google.com/maps/place/Mavros/@36.7595436,2.963437,14z/data=!4m8!1m2!2m1!1sMavros!3m4!1s0x128fb1856db77b57:0x6c90dcb6acbe5da!8m2!3d36.7595436!4d2.963437"
GOLDEN RANGE,,خدمة تطوير أعمال,+213 554 61 35 85,Sidi M'Hamed,"https://www.google.com/maps/place/GOLDEN+RANGE/@36.7641523,3.0478201,14z/data=!4m8!1m2!2m1!1sGOLDEN+RANGE!3m4!1s0x128fb38b4c47ba7b:0x6ce3eea3655d1439!8m2!3d36.7641523!4d3.0478201"
Conseil fiscal agrée,,Conseiller fiscal,+213 661 44 13 93,,"https://www.google.com/maps/place/Conseil+fiscal+agr%C3%A9e/@28.094873399999997,1.6656943,14z/data=!4m8!1m2!2m1!1sConseil+fiscal+agr%C3%A9e!3m4!1s0x2f6fcfe3f9b12899:0xbec49a854670cf72!8m2!3d28.094873399999997!4d1.6656943"
KOMPASS ALGERIE,,Siège social,+213 770 11 15 00,El Achour,"https://www.google.com/maps/place/KOMPASS+ALGERIE/@36.7473877,3.0006834,14z/data=!4m8!1m2!2m1!1sKOMPASS+ALGERIE!3m4!1s0x128fb17b407cdfa9:0xe8a6907e45885fe3!8m2!3d36.7473877!4d3.0006834"
The Annex Dz,http://www.theannexdz.net/,Espace de coworking,+213 770 86 63 33,Dar El Beïda,"https://www.google.com/maps/place/The+Annex+Dz/@36.7305297,3.2325233,14z/data=!4m8!1m2!2m1!1sThe+Annex+Dz!3m4!1s0x128fad7d383756a9:0x6523ef44f6174f2b!8m2!3d36.7305297!4d3.2325233"
Design Studio Pub,,Agence de publicité,+213 23 88 49 65,Bab Ezzouar,"https://www.google.com/maps/place/Design+Studio+Pub/@36.7160671,3.197602,14z/data=!4m8!1m2!2m1!1sDesign+Studio+Pub!3m4!1s0x128e517fe55144ab:0xb193d72416eebbe6!8m2!3d36.7160671!4d3.197602"
Pharmaxiom,http://pharmaxiom.com/,خدمة التسويق عبر الإنترنت,+213 21 52 32 51,El Harrach,"https://www.google.com/maps/place/Pharmaxiom/@36.7280332,3.1403488,14z/data=!4m8!1m2!2m1!1sPharmaxiom!3m4!1s0x128e52631d7880c1:0x8cfa0db2d4725172!8m2!3d36.7280332!4d3.1403488"
Dimgray,,Agence de marketing,+213 540 13 13 44,Hydra,"https://www.google.com/maps/place/Dimgray/@36.751256999999995,3.0197202,14z/data=!4m8!1m2!2m1!1sDimgray!3m4!1s0x128fb31a8183c947:0xfc7d1adb42935ff3!8m2!3d36.751256999999995!4d3.0197202"
EA Agency,https://www.eaagencydz.com/,Agence de marketing,+213 552 57 95 00,Hydra,"https://www.google.com/maps/place/EA+Agency/@36.7550963,3.0305418,14z/data=!4m8!1m2!2m1!1sEA+Agency!3m4!1s0x128fb325d66f1871:0xe63eb8a80d51e912!8m2!3d36.7550963!4d3.0305418"
NETLAB,,وكالة إعلانية,+213 770 37 63 85,El Biar,"https://www.google.com/maps/place/NETLAB/@36.7585402,3.0256487,14z/data=!4m8!1m2!2m1!1sNETLAB!3m4!1s0x128e51f8e2b05f25:0x6dcbb44ba93fb408!8m2!3d36.7585402!4d3.0256487"
Insomnia Concept,https://www.insomniaconcept.com/,Siège social,+213 540 03 04 34,Hydra,"https://www.google.com/maps/place/Insomnia+Concept/@36.7403739,3.0383628,14z/data=!4m8!1m2!2m1!1sInsomnia+Concept!3m4!1s0x128fad547208dbd5:0x414b12cc1aa2ba8b!8m2!3d36.7403739!4d3.0383628"
"2mnumerik, Hydra",http://www.2mnumerik.com/,Imprimerie commerciale,+213 550 41 73 34,Hydra,"https://www.google.com/maps/place/2mnumerik%2C+Hydra/@36.7399256,3.0354058,14z/data=!4m8!1m2!2m1!1s2mnumerik%2C+Hydra!3m4!1s0x128fadf4f1adf109:0x9f93cc8d5456776a!8m2!3d36.7399256!4d3.0354058"
Regus,https://www.regus.com/ar-AE/algeria/algiers/hydra-paradou-6510?utm_source=google_uberall,Office space rental agency,+213 21 98 50 05,Dar El Iman,"https://www.google.com/maps/place/Regus/@36.7472455,3.0302314999999997,14z/data=!4m8!1m2!2m1!1sRegus!3m4!1s0x128fb32bdd452809:0x9b08febbda33f3a!8m2!3d36.7472455!4d3.0302314999999997"
Externcom,,Agence de marketing,+213 770 24 83 96,Bordj El Kiffan,"https://www.google.com/maps/place/Externcom/@36.7455478,3.1839923,14z/data=!4m8!1m2!2m1!1sExterncom!3m4!1s0x128e4f68fa78ea95:0x3062dd3f3917ae3a!8m2!3d36.7455478!4d3.1839923"
Twenty nine,,Agence de publicité,+213 541 39 72 23,Bordj El Bahri,"https://www.google.com/maps/place/Twenty+nine/@36.779410299999995,3.2502698,14z/data=!4m8!1m2!2m1!1sTwenty+nine!3m4!1s0x128e4f46701da375:0x335ee0991ebdee0d!8m2!3d36.779410299999995!4d3.2502698"
S concept Publicité,http://www.sconcept-dz.com/,Agence de publicité,+213 560 90 66 20,Bordj El Bahri,"https://www.google.com/maps/place/S+concept+Publicit%C3%A9/@36.7907416,3.2434738999999997,14z/data=!4m8!1m2!2m1!1sS+concept+Publicit%C3%A9!3m4!1s0x128e4f9e5c5ca781:0xccf8dea0257a84a!8m2!3d36.7907416!4d3.2434738999999997"
JoPixel,https://djopixel.com/,Advertising agency,+213 673 03 01 03,Bordj El Bahri,"https://www.google.com/maps/place/JoPixel/@36.7873608,3.2376833,14z/data=!4m8!1m2!2m1!1sJoPixel!3m4!1s0x128e4f37da209a03:0x310620b9361d8b!8m2!3d36.7873608!4d3.2376833"
Artisana Pub,,Agence de publicité,+213 552 29 69 11,Bordj El Kiffan,"https://www.google.com/maps/place/Artisana+Pub/@36.758626299999996,3.2282951,14z/data=!4m8!1m2!2m1!1sArtisana+Pub!3m4!1s0x128e4f94094ac1f5:0x275c686e06938d13!8m2!3d36.758626299999996!4d3.2282951"
Pixel Craft,,Loja de camisetas,+213 551 35 38 63,Bordj El Bahri,"https://www.google.com/maps/place/Pixel+Craft/@36.778497099999996,3.2478414,14z/data=!4m8!1m2!2m1!1sPixel+Craft!3m4!1s0x128e4f9d2eded7bd:0x9a460914de795206!8m2!3d36.778497099999996!4d3.2478414"
Peak Print,,Imprimeur numérique,+213 551 00 06 77,Bordj El Bahri,"https://www.google.com/maps/place/Peak+Print/@36.7787222,3.2502750999999996,14z/data=!4m8!1m2!2m1!1sPeak+Print!3m4!1s0x128e4f8667b7372f:0xce1bdc05a7ea1527!8m2!3d36.7787222!4d3.2502750999999996"
Exclusive IT Solutions,https://exclusiveitsolutions.dz/,Magasin d'informatique,+213 550 51 91 71,Bordj El Bahri,"https://www.google.com/maps/place/Exclusive+IT+Solutions/@36.790991,3.2452847,14z/data=!4m8!1m2!2m1!1sExclusive+IT+Solutions!3m4!1s0x128e4f1f75023585:0x5b0807620bc0a967!8m2!3d36.790991!4d3.2452847"
Infinity for Graphic Design Services,,Graphic designer,+213 782 28 69 84,Bordj El Bahri,"https://www.google.com/maps/place/Infinity+for+Graphic+Design+Services/@36.7873608,3.2376833,14z/data=!4m8!1m2!2m1!1sInfinity+for+Graphic+Design+Services!3m4!1s0x128e4fc962a8bea1:0xb694e1dd1b948354!8m2!3d36.7873608!4d3.2376833"
zigzagDesign,https://www.facebook.com/zigzagdesign.dz/,Agence de publicité,+213 541 13 39 62,Bordj El Bahri,"https://www.google.com/maps/place/zigzagDesign/@36.779101,3.256264,14z/data=!4m8!1m2!2m1!1szigzagDesign!3m4!1s0x128e4f45cf49a0ab:0xc0efdeb82be2bef0!8m2!3d36.779101!4d3.256264"
Bbm Media - ب ب م للإعلام,,وكالة تسويق,+213 552 38 20 76,Bordj Badji Mokhtar,"https://www.google.com/maps/place/Bbm+Media+-+%D8%A8+%D8%A8+%D9%85+%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85/@21.325509999999998,0.9524803,14z/data=!4m8!1m2!2m1!1sBbm+Media+-+%D8%A8+%D8%A8+%D9%85+%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85!3m4!1s0x11febd4562e780c3:0xc3dc456882ba27b5!8m2!3d21.325509999999998!4d0.9524803"
APEX CONSEILS (SARL FREEHALI),,Marketing agency,+213 770 78 02 79,Hydra,"https://www.google.com/maps/place/APEX+CONSEILS+%28SARL+FREEHALI%29/@36.750028,3.039719,14z/data=!4m8!1m2!2m1!1sAPEX+CONSEILS+%28SARL+FREEHALI%29!3m4!1s0x128fb26225fdb853:0xfd50ef54329d1c43!8m2!3d36.750028!4d3.039719"
BMGI International,,مستشار إدارة أعمال,+213 21 63 52 69,Alger Centre,"https://www.google.com/maps/place/BMGI+International/@36.771212999999996,3.0584892999999997,14z/data=!4m8!1m2!2m1!1sBMGI+International!3m4!1s0x128fb2f63e30b3a3:0x2cba8326d1c228bb!8m2!3d36.771212999999996!4d3.0584892999999997"
Daisy Agency DZ,https://www.facebook.com/agencedaisy,Agence de marketing,+213 552 35 25 02,Sidi M'Hamed,"https://www.google.com/maps/place/Daisy+Agency+DZ/@36.7651573,3.0526199999999997,14z/data=!4m8!1m2!2m1!1sDaisy+Agency+DZ!3m4!1s0x128fb342075fbde9:0x409363ef3b1997c0!8m2!3d36.7651573!4d3.0526199999999997"
TERFI SOLUTIONS,,Agence de marketing,+213 555 44 04 77,Alger Centre,"https://www.google.com/maps/place/TERFI+SOLUTIONS/@36.7726541,3.0571877,14z/data=!4m8!1m2!2m1!1sTERFI+SOLUTIONS!3m4!1s0x128fb34f3ed9cca3:0xd5a3fccb68c63fb4!8m2!3d36.7726541!4d3.0571877"
GBS,,مخطط مالي,+213 23 49 28 61,Alger Centre,"https://www.google.com/maps/place/GBS/@36.7709299,3.0569058,14z/data=!4m8!1m2!2m1!1sGBS!3m4!1s0x128fb258bd9706ef:0x72811ee749d6397f!8m2!3d36.7709299!4d3.0569058"
HER marketing agency,,Marketing agency,+213 664 72 86 02,,"https://www.google.com/maps/place/HER+marketing+agency/@35.591690899999996,-26.4286261,14z/data=!4m8!1m2!2m1!1sHER+marketing+agency!3m4!1s0xa6ffe236a307dee1:0xbe5dd5c5889936d5!8m2!3d35.591690899999996!4d-26.4286261"
حاضنة الأعمال مكتبي MaktaBee Business Incubator,http://maktabee.co/,Espace de coworking,+213 21 63 31 68,Alger Centre,"https://www.google.com/maps/place/%D8%AD%D8%A7%D8%B6%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84+%D9%85%D9%83%D8%AA%D8%A8%D9%8A+MaktaBee+Business+Incubator/@36.7726329,3.0572162,14z/data=!4m8!1m2!2m1!1s%D8%AD%D8%A7%D8%B6%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84+%D9%85%D9%83%D8%AA%D8%A8%D9%8A+MaktaBee+Business+Incubator!3m4!1s0x128fb333580a65cb:0xdbd70e145bd32cb7!8m2!3d36.7726329!4d3.0572162"
"IRSM (Institut de Recherche, Sondages et Marketing)",https://irsm-global.com/,Market researcher,+213 770 94 05 73,Bir Mourad Raïs,"https://www.google.com/maps/place/IRSM+%28Institut+de+Recherche%2C+Sondages+et+Marketing%29/@36.7336251,3.0507274,14z/data=!4m8!1m2!2m1!1sIRSM+%28Institut+de+Recherche%2C+Sondages+et+Marketing%29!3m4!1s0x128fad58d9f9366f:0xdd36fa3f0a582417!8m2!3d36.7336251!4d3.0507274"
PosterAlgérie,,Agence de publicité,+213 21 68 98 18,Kouba,"https://www.google.com/maps/place/PosterAlg%C3%A9rie/@36.7246774,3.0717662,14z/data=!4m8!1m2!2m1!1sPosterAlg%C3%A9rie!3m4!1s0x128fad6c6c2249dd:0x72be0d08e1554110!8m2!3d36.7246774!4d3.0717662"
ZIGGY Com & Évent,,Agence de marketing,+213 558 56 21 30,Hydra,"https://www.google.com/maps/place/ZIGGY+Com+%26+%C3%89vent/@36.7477039,3.0235545999999998,14z/data=!4m8!1m2!2m1!1sZIGGY+Com+%26+%C3%89vent!3m4!1s0x128fb206c0a6225d:0xce1906db50385101!8m2!3d36.7477039!4d3.0235545999999998"
GBHS Consutling Algérie,,Conseiller en gestion des affaires,+213 21 71 30 85,Sidi M'Hamed,"https://www.google.com/maps/place/GBHS+Consutling+Alg%C3%A9rie/@36.766369399999995,3.0551369,14z/data=!4m8!1m2!2m1!1sGBHS+Consutling+Alg%C3%A9rie!3m4!1s0x128fb3358aca4747:0xc73c247d8af4a04!8m2!3d36.766369399999995!4d3.0551369"
QuickMade studio,,Marketing agency,+213 542 12 35 31,Alger Centre,"https://www.google.com/maps/place/QuickMade+studio/@36.765380199999996,3.0489777,14z/data=!4m8!1m2!2m1!1sQuickMade+studio!3m4!1s0x128fb3006c89bbb3:0xf9ede08bc4b128d2!8m2!3d36.765380199999996!4d3.0489777"
